year,month,day,hour,pm2.5,TEMP
2010,12,2,21,17.0,-2.0
2010,12,2,22,25.0,-2.0
2010,12,2,23,23.0,-3.0
2010,12,3,0,15.0,-3.0
2010,12,3,1,23.0,-3.0
2010,12,3,2,22.0,-4.0
2010,12,3,3,16.0,-5.0
2010,12,3,4,11.0,-4.0
2010,12,3,5,13.0,-5.0
2010,12,3,6,28.0,-6.0
2010,12,3,7,36.0,-5.0
2010,12,3,8,41.0,-7.0
2010,12,3,9,107.0,-3.0
2010,12,3,10,72.0,-1.0
2010,12,3,11,72.0,1.0
2010,12,3,12,72.0,2.0
2010,12,3,13,73.0,5.0
2010,12,3,14,65.0,6.0
2010,12,3,15,58.0,4.0
2010,12,3,16,71.0,3.0
2010,12,3,17,69.0,-1.0
2010,12,3,18,88.0,-2.0
2010,12,3,19,146.0,-3.0
2010,12,3,20,162.0,-4.0
2010,12,3,21,174.0,-2.0
2010,12,3,22,193.0,-4.0
2010,12,3,23,167.0,-5.0
2010,12,4,0,193.0,-5.0
2010,12,4,1,167.0,-4.0
2010,12,4,2,145.0,-5.0
2010,12,4,3,128.0,-3.0
2010,12,4,4,129.0,-5.0
2010,12,4,5,122.0,-3.0
2010,12,4,6,158.0,-3.0
2010,12,4,7,154.0,-5.0
2010,12,4,8,133.0,-5.0
2010,12,4,9,100.0,-1.0
2010,12,4,10,113.0,2.0
2010,12,4,11,139.0,3.0
2010,12,4,12,120.0,5.0
2010,12,4,13,116.0,6.0
2010,12,4,14,118.0,7.0
2010,12,4,15,121.0,7.0
2010,12,4,16,127.0,6.0
2010,12,4,17,173.0,4.0
2010,12,4,18,216.0,0.0
2010,12,4,19,233.0,0.0
2010,12,4,20,248.0,-1.0
2010,12,4,21,281.0,-2.0
2010,12,4,22,273.0,-3.0
2010,12,4,23,309.0,-3.0
2010,12,5,0,322.0,-1.0
2010,12,5,1,271.0,-1.0
2010,12,5,2,204.0,-1.0
2010,12,5,3,169.0,-3.0
2010,12,5,4,130.0,-3.0
2010,12,5,5,161.0,-2.0
2010,12,5,6,153.0,-2.0
2010,12,5,7,125.0,0.0
2010,12,5,8,113.0,2.0
2010,12,5,9,35.0,5.0
2010,12,5,10,22.0,9.0
2010,12,5,11,16.0,12.0
2010,12,5,12,18.0,12.0
2010,12,5,13,27.0,13.0
2010,12,5,14,16.0,11.0
2010,12,5,15,22.0,11.0
2010,12,5,16,11.0,9.0
2010,12,5,17,9.0,7.0
2010,12,5,18,10.0,6.0
2010,12,5,19,10.0,5.0
2010,12,5,20,11.0,4.0
2010,12,5,21,11.0,4.0
2010,12,5,22,8.0,3.0
2010,12,5,23,9.0,3.0
2010,12,6,0,11.0,2.0
2010,12,6,1,9.0,1.0
2010,12,6,2,9.0,2.0
2010,12,6,3,10.0,1.0
2010,12,6,4,10.0,0.0
2010,12,6,5,9.0,0.0
2010,12,6,6,9.0,0.0
2010,12,6,7,17.0,-1.0
2010,12,6,8,15.0,-1.0
2010,12,6,9,15.0,0.0
2010,12,6,10,19.0,1.0
2010,12,6,11,15.0,2.0
2010,12,6,12,15.0,3.0
2010,12,6,13,13.0,4.0
2010,12,6,14,16.0,4.0
2010,12,6,15,14.0,4.0
2010,12,6,16,13.0,4.0
2010,12,6,17,12.0,4.0
2010,12,6,18,16.0,3.0
2010,12,6,19,20.0,4.0
2010,12,6,20,32.0,3.0
2010,12,6,21,40.0,2.0
2010,12,6,22,46.0,1.0
2010,12,6,23,44.0,1.0
2010,12,7,0,61.0,2.0
2010,12,7,1,53.0,-2.0
2010,12,7,2,45.0,1.0
2010,12,7,3,43.0,1.0
2010,12,7,4,43.0,1.0
2010,12,7,5,46.0,2.0
2010,12,7,6,76.0,-3.0
2010,12,7,7,94.0,-3.0
2010,12,7,8,127.0,-3.0
2010,12,7,9,68.0,2.0
2010,12,7,10,74.0,5.0
2010,12,7,11,27.0,6.0
2010,12,7,12,23.0,7.0
2010,12,7,13,83.0,7.0
2010,12,7,14,41.0,7.0
2010,12,7,15,50.0,6.0
2010,12,7,16,46.0,6.0
2010,12,7,17,53.0,4.0
2010,12,7,18,41.0,4.0
2010,12,7,19,50.0,4.0
2010,12,7,20,49.0,5.0
2010,12,7,21,56.0,5.0
2010,12,7,22,52.0,1.0
2010,12,7,23,67.0,-3.0
2010,12,8,0,93.0,-1.0
2010,12,8,1,100.0,-1.0
2010,12,8,2,73.0,0.0
2010,12,8,3,46.0,0.0
2010,12,8,4,40.0,2.0
2010,12,8,5,62.0,2.0
2010,12,8,6,29.0,2.0
2010,12,8,7,28.0,0.0
2010,12,8,8,19.0,-2.0
2010,12,8,9,26.0,2.0
2010,12,8,10,38.0,5.0
2010,12,8,11,36.0,6.0
2010,12,8,12,27.0,6.0
2010,12,8,13,21.0,7.0
2010,12,8,14,16.0,7.0
2010,12,8,15,13.0,8.0
2010,12,8,16,9.0,7.0
2010,12,8,17,18.0,6.0
2010,12,8,18,13.0,5.0
2010,12,8,19,20.0,4.0
2010,12,8,20,29.0,1.0
2010,12,8,21,61.0,1.0
2010,12,8,22,52.0,-2.0
2010,12,8,23,77.0,-1.0
2010,12,9,0,116.0,-2.0
2010,12,9,1,126.0,-2.0
2010,12,9,2,132.0,-2.0
2010,12,9,3,151.0,-3.0
2010,12,9,4,158.0,-2.0
2010,12,9,5,152.0,-3.0
2010,12,9,6,154.0,-3.0
2010,12,9,7,155.0,-3.0
2010,12,9,8,185.0,-3.0
2010,12,9,9,146.0,-1.0
2010,12,9,10,159.0,0.0
2010,12,9,11,212.0,2.0
2010,12,9,12,209.0,3.0
2010,12,9,13,215.0,4.0
2010,12,9,14,211.0,5.0
2010,12,9,15,218.0,5.0
2010,12,9,16,220.0,4.0
2010,12,9,17,238.0,2.0
2010,12,9,18,243.0,0.0
2010,12,9,19,257.0,1.0
2010,12,9,20,257.0,2.0
2010,12,9,21,254.0,1.0
2010,12,9,22,246.0,0.0
2010,12,9,23,241.0,0.0
2010,12,10,0,230.0,-2.0
2010,12,10,1,218.0,-2.0
2010,12,10,2,215.0,-2.0
2010,12,10,3,212.0,-1.0
2010,12,10,4,231.0,-3.0
2010,12,10,5,237.0,-1.0
2010,12,10,6,230.0,-2.0
2010,12,10,7,231.0,-3.0
2010,12,10,8,221.0,2.0
2010,12,10,9,180.0,7.0
2010,12,10,10,38.0,7.0
2010,12,10,11,29.0,6.0
2010,12,10,12,35.0,6.0
2010,12,10,13,28.0,7.0
2010,12,10,14,25.0,4.0
2010,12,10,15,25.0,4.0
2010,12,10,16,19.0,2.0
2010,12,10,17,18.0,1.0
2010,12,10,18,13.0,0.0
2010,12,10,19,10.0,-1.0
2010,12,10,20,11.0,-1.0
2010,12,10,21,14.0,-2.0
2010,12,10,22,16.0,-3.0
2010,12,10,23,19.0,-3.0
2010,12,11,0,17.0,-4.0
2010,12,11,1,36.0,-3.0
2010,12,11,2,18.0,-5.0
2010,12,11,3,14.0,-5.0
2010,12,11,4,16.0,-6.0
2010,12,11,5,22.0,-10.0
2010,12,11,6,23.0,-6.0
2010,12,11,7,19.0,-6.0
2010,12,11,8,23.0,-6.0
2010,12,11,9,35.0,-3.0
2010,12,11,10,47.0,-1.0
2010,12,11,11,40.0,1.0
2010,12,11,12,41.0,2.0
2010,12,11,13,36.0,2.0
2010,12,11,14,49.0,2.0
2010,12,11,15,47.0,2.0
2010,12,11,16,46.0,1.0
2010,12,11,17,34.0,-1.0
2010,12,11,18,43.0,-2.0
2010,12,11,19,53.0,-3.0
2010,12,11,20,82.0,-3.0
2010,12,11,21,116.0,-3.0
2010,12,11,22,122.0,-4.0
2010,12,11,23,119.0,-4.0
2010,12,12,0,109.0,-5.0
2010,12,12,1,131.0,-5.0
2010,12,12,2,112.0,-5.0
2010,12,12,3,115.0,-5.0
2010,12,12,4,102.0,-5.0
2010,12,12,5,105.0,-7.0
2010,12,12,6,100.0,-6.0
2010,12,12,7,101.0,-7.0
2010,12,12,8,107.0,-5.0
2010,12,12,9,94.0,-3.0
2010,12,12,10,87.0,-1.0
2010,12,12,11,100.0,0.0
2010,12,12,12,95.0,1.0
2010,12,12,13,101.0,2.0
2010,12,12,14,104.0,2.0
2010,12,12,15,118.0,2.0
2010,12,12,16,117.0,2.0
2010,12,12,17,113.0,1.0
2010,12,12,18,109.0,-1.0
2010,12,12,19,122.0,-1.0
2010,12,12,20,139.0,-2.0
2010,12,12,21,140.0,0.0
2010,12,12,22,179.0,-1.0
2010,12,12,23,171.0,0.0
2010,12,13,0,140.0,-1.0
2010,12,13,1,15.0,-2.0
2010,12,13,2,11.0,-3.0
2010,12,13,3,8.0,-4.0
2010,12,13,4,6.0,-4.0
2010,12,13,5,7.0,-5.0
2010,12,13,6,10.0,-5.0
2010,12,13,7,16.0,-6.0
2010,12,13,8,13.0,-6.0
2010,12,13,9,19.0,-5.0
2010,12,13,10,19.0,-5.0
2010,12,13,11,18.0,-5.0
2010,12,13,12,17.0,-5.0
2010,12,13,13,20.0,-4.0
2010,12,13,14,15.0,-3.0
2010,12,13,15,18.0,-3.0
2010,12,13,16,18.0,-4.0
2010,12,13,17,9.0,-5.0
2010,12,13,18,17.0,-7.0
2010,12,13,19,19.0,-6.0
2010,12,13,20,22.0,-6.0
2010,12,13,21,27.0,-6.0
2010,12,13,22,21.0,-6.0
2010,12,13,23,15.0,-7.0
2010,12,14,0,16.0,-8.0
2010,12,14,1,24.0,-9.0
2010,12,14,2,17.0,-10.0
2010,12,14,3,13.0,-11.0
2010,12,14,4,20.0,-11.0
2010,12,14,5,17.0,-11.0
2010,12,14,6,19.0,-11.0
2010,12,14,7,15.0,-11.0
2010,12,14,8,23.0,-11.0
2010,12,14,9,22.0,-7.0
2010,12,14,10,20.0,-6.0
2010,12,14,11,23.0,-6.0
2010,12,14,12,22.0,-5.0
2010,12,14,13,16.0,-4.0
2010,12,14,14,16.0,-4.0
2010,12,14,15,15.0,-4.0
2010,12,14,16,16.0,-4.0
2010,12,14,17,16.0,-4.0
2010,12,14,18,17.0,-6.0
2010,12,14,19,15.0,-6.0
2010,12,14,20,16.0,-7.0
2010,12,14,21,15.0,-7.0
2010,12,14,22,8.0,-8.0
2010,12,14,23,15.0,-8.0
2010,12,15,0,11.0,-9.0
2010,12,15,1,12.0,-9.0
2010,12,15,2,14.0,-10.0
2010,12,15,3,13.0,-11.0
2010,12,15,4,13.0,-12.0
2010,12,15,5,15.0,-12.0
2010,12,15,6,13.0,-12.0
2010,12,15,7,13.0,-12.0
2010,12,15,8,18.0,-12.0
2010,12,15,9,17.0,-10.0
2010,12,15,10,23.0,-9.0
2010,12,15,11,22.0,-8.0
2010,12,15,12,22.0,-8.0
2010,12,15,13,25.0,-7.0
2010,12,15,14,17.0,-6.0
2010,12,15,15,21.0,-5.0
2010,12,15,16,24.0,-5.0
2010,12,15,17,13.0,-5.0
2010,12,15,18,15.0,-4.0
2010,12,15,19,43.0,-4.0
2010,12,15,20,43.0,-6.0
2010,12,15,21,50.0,-6.0
2010,12,15,22,54.0,-4.0
2010,12,15,23,27.0,-3.0
2010,12,16,0,20.0,-4.0
2010,12,16,1,28.0,-9.0
2010,12,16,2,30.0,-10.0
2010,12,16,3,22.0,-4.0
2010,12,16,4,27.0,-4.0
2010,12,16,5,27.0,-4.0
2010,12,16,6,40.0,-7.0
2010,12,16,7,41.0,-6.0
2010,12,16,8,39.0,-7.0
2010,12,16,9,40.0,-5.0
2010,12,16,10,54.0,-2.0
2010,12,16,11,56.0,0.0
2010,12,16,12,63.0,1.0
2010,12,16,13,58.0,2.0
2010,12,16,14,50.0,3.0
2010,12,16,15,89.0,3.0
2010,12,16,16,81.0,1.0
2010,12,16,17,74.0,0.0
2010,12,16,18,55.0,0.0
2010,12,16,19,60.0,0.0
2010,12,16,20,72.0,0.0
2010,12,16,21,82.0,-3.0
2010,12,16,22,98.0,-5.0
2010,12,16,23,95.0,0.0
2010,12,17,0,55.0,-1.0
2010,12,17,1,41.0,0.0
2010,12,17,2,39.0,-2.0
2010,12,17,3,36.0,-1.0
2010,12,17,4,34.0,-5.0
2010,12,17,5,34.0,-5.0
2010,12,17,6,42.0,-6.0
2010,12,17,7,40.0,-6.0
2010,12,17,8,71.0,-8.0
2010,12,17,9,69.0,-3.0
2010,12,17,10,64.0,2.0
2010,12,17,11,65.0,5.0
2010,12,17,12,71.0,6.0
2010,12,17,13,73.0,7.0
2010,12,17,14,79.0,8.0
2010,12,17,15,93.0,7.0
2010,12,17,16,87.0,5.0
2010,12,17,17,136.0,3.0
2010,12,17,18,135.0,1.0
2010,12,17,19,145.0,-3.0
2010,12,17,20,205.0,-4.0
2010,12,17,21,282.0,-4.0
2010,12,17,22,325.0,-3.0
2010,12,17,23,379.0,-6.0
2010,12,18,0,374.0,-6.0
2010,12,18,1,363.0,-6.0
2010,12,18,2,319.0,-6.0
2010,12,18,3,265.0,-8.0
2010,12,18,4,247.0,-7.0
2010,12,18,5,231.0,-9.0
2010,12,18,6,215.0,-6.0
2010,12,18,7,210.0,-8.0
2010,12,18,8,242.0,-8.0
2010,12,18,9,249.0,-5.0
2010,12,18,10,211.0,-1.0
2010,12,18,11,201.0,0.0
2010,12,18,12,206.0,3.0
2010,12,18,13,224.0,4.0
2010,12,18,14,230.0,5.0
2010,12,18,15,246.0,5.0
2010,12,18,16,255.0,4.0
2010,12,18,17,269.0,2.0
2010,12,18,18,302.0,-1.0
2010,12,18,19,315.0,-3.0
2010,12,18,20,296.0,-4.0
2010,12,18,21,290.0,-6.0
2010,12,18,22,308.0,-5.0
2010,12,18,23,454.0,-5.0
2010,12,19,0,528.0,-5.0
2010,12,19,1,485.0,-5.0
2010,12,19,2,489.0,-4.0
2010,12,19,3,404.0,-5.0
2010,12,19,4,299.0,-3.0
2010,12,19,5,298.0,-3.0
2010,12,19,6,133.0,-3.0
2010,12,19,7,105.0,6.0
2010,12,19,8,72.0,5.0
2010,12,19,9,64.0,7.0
2010,12,19,10,52.0,8.0
2010,12,19,11,49.0,9.0
2010,12,19,12,40.0,9.0
2010,12,19,13,43.0,10.0
2010,12,19,14,35.0,11.0
2010,12,19,15,22.0,11.0
2010,12,19,16,16.0,10.0
2010,12,19,17,10.0,9.0
2010,12,19,18,34.0,9.0
2010,12,19,19,64.0,8.0
2010,12,19,20,59.0,9.0
2010,12,19,21,104.0,7.0
2010,12,19,22,126.0,6.0
2010,12,19,23,144.0,3.0
2010,12,20,0,161.0,-2.0
2010,12,20,1,187.0,-2.0
2010,12,20,2,200.0,-4.0
2010,12,20,3,206.0,-6.0
2010,12,20,4,233.0,-5.0
2010,12,20,5,221.0,-6.0
2010,12,20,6,220.0,-7.0
2010,12,20,7,230.0,-7.0
2010,12,20,8,254.0,-6.0
2010,12,20,9,311.0,-1.0
2010,12,20,10,352.0,3.0
2010,12,20,11,227.0,6.0
2010,12,20,12,175.0,8.0
2010,12,20,13,91.0,10.0
2010,12,20,14,129.0,12.0
2010,12,20,15,196.0,12.0
2010,12,20,16,117.0,9.0
2010,12,20,17,104.0,8.0
2010,12,20,18,115.0,8.0
2010,12,20,19,138.0,3.0
2010,12,20,20,147.0,0.0
2010,12,20,21,237.0,-2.0
2010,12,20,22,245.0,-2.0
2010,12,20,23,311.0,-2.0
2010,12,21,0,410.0,-3.0
2010,12,21,1,405.0,-5.0
2010,12,21,2,391.0,-4.0
2010,12,21,3,397.0,-3.0
2010,12,21,4,396.0,-5.0
2010,12,21,5,367.0,-5.0
2010,12,21,6,346.0,-3.0
2010,12,21,7,340.0,-4.0
2010,12,21,8,266.0,-5.0
2010,12,21,9,206.0,-3.0
2010,12,21,10,224.0,2.0
2010,12,21,11,430.0,3.0
2010,12,21,12,441.0,4.0
2010,12,21,13,425.0,5.0
2010,12,21,14,439.0,6.0
2010,12,21,15,427.0,6.0
2010,12,21,16,474.0,4.0
2010,12,21,17,500.0,1.0
2010,12,21,18,548.0,-1.0
2010,12,21,19,584.0,-1.0
2010,12,21,20,607.0,-2.0
2010,12,21,21,611.0,-2.0
2010,12,21,22,615.0,-4.0
2010,12,21,23,587.0,-5.0
2010,12,22,0,570.0,-5.0
2010,12,22,1,573.0,-6.0
2010,12,22,2,513.0,-5.0
2010,12,22,3,397.0,-5.0
2010,12,22,4,365.0,-4.0
2010,12,22,5,295.0,-2.0
2010,12,22,6,263.0,-3.0
2010,12,22,7,87.0,-3.0
2010,12,22,8,67.0,0.0
2010,12,22,9,48.0,3.0
2010,12,22,10,38.0,5.0
2010,12,22,11,35.0,6.0
2010,12,22,12,23.0,7.0
2010,12,22,13,24.0,7.0
2010,12,22,14,15.0,6.0
2010,12,22,15,17.0,6.0
2010,12,22,16,14.0,6.0
2010,12,22,17,13.0,2.0
2010,12,22,18,17.0,2.0
2010,12,22,19,27.0,3.0
2010,12,22,20,29.0,2.0
2010,12,22,21,24.0,1.0
2010,12,22,22,18.0,0.0
2010,12,22,23,11.0,0.0
2010,12,23,0,10.0,-1.0
2010,12,23,1,10.0,-3.0
2010,12,23,2,10.0,-2.0
2010,12,23,3,12.0,-3.0
2010,12,23,4,13.0,-3.0
2010,12,23,5,10.0,-4.0
2010,12,23,6,11.0,-5.0
2010,12,23,7,17.0,-7.0
2010,12,23,8,21.0,-7.0
2010,12,23,9,17.0,-7.0
2010,12,23,10,18.0,-6.0
2010,12,23,11,21.0,-6.0
2010,12,23,12,24.0,-6.0
2010,12,23,13,25.0,-5.0
2010,12,23,14,24.0,-5.0
2010,12,23,15,33.0,-5.0
2010,12,23,16,24.0,-6.0
2010,12,23,17,21.0,-8.0
2010,12,23,18,21.0,-9.0
2010,12,23,19,42.0,-11.0
2010,12,23,20,46.0,-10.0
2010,12,23,21,52.0,-9.0
2010,12,23,22,32.0,-9.0
2010,12,23,23,42.0,-10.0
2010,12,24,0,32.0,-10.0
2010,12,24,1,35.0,-11.0
2010,12,24,2,26.0,-11.0
2010,12,24,3,27.0,-12.0
2010,12,24,4,28.0,-12.0
2010,12,24,5,19.0,-13.0
2010,12,24,6,24.0,-13.0
2010,12,24,7,23.0,-13.0
2010,12,24,8,21.0,-13.0
2010,12,24,9,27.0,-11.0
2010,12,24,10,34.0,-9.0
2010,12,24,11,34.0,-8.0
2010,12,24,12,25.0,-6.0
2010,12,24,13,20.0,-5.0
2010,12,24,14,20.0,-4.0
2010,12,24,15,26.0,-4.0
2010,12,24,16,23.0,-5.0
2010,12,24,17,51.0,-7.0
2010,12,24,18,71.0,-9.0
2010,12,24,19,71.0,-10.0
2010,12,24,20,76.0,-9.0
2010,12,24,21,103.0,-12.0
2010,12,24,22,116.0,-12.0
2010,12,24,23,111.0,-13.0
2010,12,25,0,135.0,-10.0
2010,12,25,1,97.0,-8.0
2010,12,25,2,35.0,-8.0
2010,12,25,3,17.0,-7.0
2010,12,25,4,18.0,-8.0
2010,12,25,5,18.0,-8.0
2010,12,25,6,17.0,-9.0
2010,12,25,7,19.0,-12.0
2010,12,25,8,19.0,-11.0
2010,12,25,9,21.0,-9.0
2010,12,25,10,25.0,-7.0
2010,12,25,11,35.0,-6.0
2010,12,25,12,22.0,-4.0
2010,12,25,13,19.0,-3.0
2010,12,25,14,26.0,-4.0
2010,12,25,15,21.0,-3.0
2010,12,25,16,20.0,-4.0
2010,12,25,17,89.0,-6.0
2010,12,25,18,93.0,-9.0
2010,12,25,19,104.0,-9.0
2010,12,25,20,121.0,-11.0
2010,12,25,21,117.0,-12.0
2010,12,25,22,111.0,-10.0
2010,12,25,23,135.0,-10.0
2010,12,26,0,163.0,-11.0
2010,12,26,1,128.0,-12.0
2010,12,26,2,41.0,-12.0
2010,12,26,3,26.0,-7.0
2010,12,26,4,20.0,-6.0
2010,12,26,5,22.0,-6.0
2010,12,26,6,27.0,-6.0
2010,12,26,7,25.0,-6.0
2010,12,26,8,27.0,-5.0
2010,12,26,9,30.0,-4.0
2010,12,26,10,32.0,-2.0
2010,12,26,11,29.0,0.0
2010,12,26,12,30.0,1.0
2010,12,26,13,48.0,2.0
2010,12,26,14,51.0,2.0
2010,12,26,15,55.0,2.0
2010,12,26,16,43.0,1.0
2010,12,26,17,34.0,0.0
2010,12,26,18,55.0,0.0
2010,12,26,19,60.0,0.0
2010,12,26,20,76.0,-1.0
2010,12,26,21,75.0,-6.0
2010,12,26,22,58.0,-6.0
2010,12,26,23,60.0,-6.0
2010,12,27,0,81.0,-9.0
2010,12,27,1,92.0,-9.0
2010,12,27,2,130.0,-9.0
2010,12,27,3,161.0,-9.0
2010,12,27,4,151.0,-11.0
2010,12,27,5,125.0,-9.0
2010,12,27,6,108.0,-9.0
2010,12,27,7,121.0,-11.0
2010,12,27,8,124.0,-11.0
2010,12,27,9,106.0,-7.0
2010,12,27,10,130.0,-3.0
2010,12,27,11,137.0,0.0
2010,12,27,12,119.0,4.0
2010,12,27,13,62.0,6.0
2010,12,27,14,47.0,6.0
2010,12,27,15,38.0,6.0
2010,12,27,16,31.0,5.0
2010,12,27,17,28.0,4.0
2010,12,27,18,21.0,3.0
2010,12,27,19,16.0,2.0
2010,12,27,20,20.0,1.0
2010,12,27,21,29.0,-1.0
2010,12,27,22,15.0,-2.0
2010,12,27,23,21.0,-3.0
2010,12,28,0,16.0,-4.0
2010,12,28,1,17.0,-5.0
2010,12,28,2,18.0,-6.0
2010,12,28,3,16.0,-5.0
2010,12,28,4,16.0,-5.0
2010,12,28,5,15.0,-6.0
2010,12,28,6,16.0,-6.0
2010,12,28,7,19.0,-6.0
2010,12,28,8,14.0,-5.0
2010,12,28,9,15.0,-4.0
2010,12,28,10,18.0,-2.0
2010,12,28,11,21.0,-1.0
2010,12,28,12,19.0,0.0
2010,12,28,13,19.0,1.0
2010,12,28,14,17.0,1.0
2010,12,28,15,21.0,1.0
2010,12,28,16,14.0,1.0
2010,12,28,17,20.0,-1.0
2010,12,28,18,34.0,-3.0
2010,12,28,19,31.0,-4.0
2010,12,28,20,39.0,-6.0
2010,12,28,21,88.0,-7.0
2010,12,28,22,106.0,-8.0
2010,12,28,23,67.0,-10.0
2010,12,29,0,73.0,-6.0
2010,12,29,1,65.0,-8.0
2010,12,29,2,35.0,-7.0
2010,12,29,3,31.0,-6.0
2010,12,29,4,34.0,-7.0
2010,12,29,5,34.0,-6.0
2010,12,29,6,40.0,-6.0
2010,12,29,7,42.0,-7.0
2010,12,29,8,49.0,-5.0
2010,12,29,9,67.0,-5.0
2010,12,29,10,59.0,-3.0
2010,12,29,11,56.0,-2.0
2010,12,29,12,69.0,0.0
2010,12,29,13,40.0,-1.0
2010,12,29,14,30.0,-1.0
2010,12,29,15,21.0,-1.0
2010,12,29,16,20.0,-2.0
2010,12,29,17,15.0,-3.0
2010,12,29,18,13.0,-4.0
2010,12,29,19,18.0,-4.0
2010,12,29,20,22.0,-5.0
2010,12,29,21,14.0,-5.0
2010,12,29,22,14.0,-6.0
2010,12,29,23,18.0,-6.0
2010,12,30,0,17.0,-7.0
2010,12,30,1,17.0,-8.0
2010,12,30,2,17.0,-8.0
2010,12,30,3,14.0,-8.0
2010,12,30,4,14.0,-8.0
2010,12,30,5,14.0,-8.0
2010,12,30,6,15.0,-8.0
2010,12,30,7,12.0,-8.0
2010,12,30,8,10.0,-8.0
2010,12,30,9,18.0,-8.0
2010,12,30,10,15.0,-7.0
2010,12,30,11,18.0,-7.0
2010,12,30,12,13.0,-5.0
2010,12,30,13,23.0,-5.0
2010,12,30,14,27.0,-5.0
2010,12,30,15,28.0,-4.0
2010,12,30,16,19.0,-5.0
2010,12,30,17,15.0,-6.0
2010,12,30,18,17.0,-6.0
2010,12,30,19,19.0,-7.0
2010,12,30,20,23.0,-8.0
2010,12,30,21,21.0,-8.0
2010,12,30,22,16.0,-8.0
2010,12,30,23,20.0,-9.0
2010,12,31,0,20.0,-9.0
2010,12,31,1,21.0,-9.0
2010,12,31,2,20.0,-9.0
2010,12,31,3,16.0,-9.0
2010,12,31,4,16.0,-10.0
2010,12,31,5,13.0,-10.0
2010,12,31,6,14.0,-10.0
2010,12,31,7,16.0,-10.0
2010,12,31,8,18.0,-9.0
2010,12,31,9,15.0,-8.0
2010,12,31,10,19.0,-7.0
2010,12,31,11,14.0,-6.0
2010,12,31,12,18.0,-4.0
2010,12,31,13,21.0,-4.0
2010,12,31,14,21.0,-3.0
2010,12,31,15,19.0,-3.0
2010,12,31,16,18.0,-4.0
2010,12,31,17,20.0,-4.0
2010,12,31,18,28.0,-5.0
2010,12,31,19,27.0,-5.0
2010,12,31,20,17.0,-6.0
2010,12,31,21,19.0,-6.0
2010,12,31,22,16.0,-7.0
2010,12,31,23,22.0,-7.0
2011,1,1,0,,-9.0
2011,1,1,1,,-10.0
2011,1,1,2,,-11.0
2011,1,1,3,,-10.0
2011,1,1,4,,-12.0
2011,1,1,5,,-11.0
2011,1,1,6,,-12.0
2011,1,1,7,,-12.0
2011,1,1,8,,-8.0
2011,1,1,9,,-7.0
2011,1,1,10,,-6.0
2011,1,1,11,,-4.0
2011,1,1,12,,-3.0
2011,1,1,13,,-2.0
2011,1,1,14,,-1.0
2011,1,1,15,,-1.0
2011,1,1,16,,-1.0
2011,1,1,17,,-5.0
2011,1,1,18,,-3.0
2011,1,1,19,,-5.0
2011,1,1,20,,-7.0
2011,1,1,21,,-5.0
2011,1,1,22,,-9.0
2011,1,1,23,,-7.0
2011,1,2,0,36.0,-7.0
2011,1,2,1,31.0,-7.0
2011,1,2,2,20.0,-7.0
2011,1,2,3,19.0,-8.0
2011,1,2,4,18.0,-8.0
2011,1,2,5,17.0,-7.0
2011,1,2,6,14.0,-8.0
2011,1,2,7,14.0,-8.0
2011,1,2,8,22.0,-7.0
2011,1,2,9,22.0,-6.0
2011,1,2,10,25.0,-4.0
2011,1,2,11,24.0,-3.0
2011,1,2,12,31.0,-3.0
2011,1,2,13,37.0,-1.0
2011,1,2,14,35.0,-1.0
2011,1,2,15,32.0,-1.0
2011,1,2,16,37.0,-1.0
2011,1,2,17,40.0,-2.0
2011,1,2,18,52.0,-3.0
2011,1,2,19,63.0,-5.0
2011,1,2,20,72.0,-5.0
2011,1,2,21,76.0,-5.0
2011,1,2,22,76.0,-6.0
2011,1,2,23,67.0,-6.0
2011,1,3,0,65.0,-7.0
2011,1,3,1,78.0,-6.0
2011,1,3,2,85.0,-7.0
2011,1,3,3,143.0,-8.0
2011,1,3,4,181.0,-8.0
2011,1,3,5,188.0,-8.0
2011,1,3,6,167.0,-9.0
2011,1,3,7,173.0,-9.0
2011,1,3,8,155.0,-9.0
2011,1,3,9,124.0,-8.0
2011,1,3,10,105.0,-6.0
2011,1,3,11,87.0,-4.0
2011,1,3,12,93.0,-3.0
2011,1,3,13,134.0,-2.0
2011,1,3,14,164.0,-1.0
2011,1,3,15,180.0,-1.0
2011,1,3,16,184.0,-2.0
2011,1,3,17,175.0,-3.0
2011,1,3,18,188.0,-5.0
2011,1,3,19,255.0,-5.0
2011,1,3,20,286.0,-8.0
2011,1,3,21,225.0,-8.0
2011,1,3,22,234.0,-9.0
2011,1,3,23,226.0,-9.0
2011,1,4,0,233.0,-10.0
2011,1,4,1,275.0,-10.0
2011,1,4,2,153.0,-11.0
2011,1,4,3,121.0,-9.0
2011,1,4,4,77.0,-11.0
2011,1,4,5,64.0,-11.0
2011,1,4,6,67.0,-10.0
2011,1,4,7,67.0,-11.0
2011,1,4,8,59.0,-11.0
2011,1,4,9,74.0,-9.0
2011,1,4,10,89.0,-5.0
2011,1,4,11,96.0,-4.0
2011,1,4,12,96.0,-2.0
2011,1,4,13,85.0,0.0
2011,1,4,14,84.0,2.0
2011,1,4,15,90.0,2.0
2011,1,4,16,61.0,2.0
2011,1,4,17,65.0,0.0
2011,1,4,18,73.0,0.0
2011,1,4,19,68.0,0.0
2011,1,4,20,58.0,-2.0
2011,1,4,21,53.0,-2.0
2011,1,4,22,46.0,-3.0
